date,strategy_nav,benchmark_nav
2022-01-04,0.9982376658009624,1.0110427002448725
2022-01-05,0.9742414784222918,0.99691138567654
2022-01-06,1.00782563791343,1.0057079722562707
2022-01-07,0.9787220277979882,0.9898539256380254
2022-01-10,1.0101632556845335,0.9986939238558602
2022-01-11,1.0051819885795386,0.9942115187872473
2022-01-12,1.0208413236634533,1.007831291873254
2022-01-13,0.9986079613037426,0.9989512439807318
2022-01-14,1.0098951408375805,0.994537587519833
2022-01-17,1.0217976660395138,1.010140320368195
2022-01-18,1.0088648155755695,0.9971226339437637
2022-01-19,1.0020797994929482,0.9979889954356956
2022-01-20,0.9731542011980004,0.9744106523323007
2022-01-21,0.9584074642600228,0.9630867026908659
2022-01-24,0.9570164734122482,0.9604275773350146
2022-01-25,0.9217242377308422,0.9216522258966988
2022-01-26,0.9239587925844172,0.9274960488131424
2022-01-27,0.892051863861141,0.8975208882573329
2022-01-28,0.896860007580303,0.9081807054169407
2022-02-07,0.9033390302266828,0.9207126495710571
2022-02-08,0.93669100906834,0.9334860047526214
2022-02-09,0.967958974948996,0.9470598175641963
2022-02-10,0.9627697513757447,0.9440420823922515
2022-02-11,0.9485359214606434,0.9251935228193902
2022-02-14,0.9723668026733834,0.9253362480649538
2022-02-15,0.9881763820326119,0.9302481292421088
2022-02-16,1.0030206537487385,0.9419388180478151
2022-02-17,0.9799271992213193,0.9397618761023134
2022-02-18,0.9889732754545731,0.9466632500786579
2022-02-21,1.0066276992989451,0.9595646294328762
2022-02-22,0.9931526556066405,0.9491904389120058
2022-02-23,0.9992420911936678,0.9649645956369471
2022-02-24,0.9619893353243656,0.9423992543945079
2022-02-25,0.9704813120085047,0.9519756402188857
2022-02-28,0.9784523881909154,0.9522668004065089
2022-03-01,0.99646734382322,0.9602897837813783
2022-03-02,1.0262817268519586,0.9644138222851137
2022-03-03,1.0226402677977176,0.9622125351127687
2022-03-04,1.027627871872982,0.9515037861506301
2022-03-07,1.0208673706916418,0.9371195714593842
2022-03-08,0.9910568817147495,0.907557986953467
2022-03-09,0.9996009028433904,0.8951749058365411
2022-03-10,1.0280651458221541,0.9108069861596595
2022-03-11,1.0561379472524817,0.9173093519448741
2022-03-14,1.0146821520622042,0.8927959418958215
2022-03-15,0.9681565501526745,0.8478988377299597
2022-03-16,1.0029622011361796,0.8737886295269224
2022-03-17,1.020343132034924,0.8903176817306855
2022-03-18,1.031342591597317,0.9021029384084555
2022-03-21,1.0560346280501098,0.9142893478551187
2022-03-22,1.0588212066704303,0.912637895034433
2022-03-23,1.0705368089324274,0.9154383128624233
2022-03-24,1.0679806415938242,0.905091681940448
2022-03-25,1.0548465896715022,0.9010355391946617
2022-03-28,1.0702902730355484,0.8971987256451457
2022-03-29,1.0729089521554875,0.8888673157353686
2022-03-30,1.0993425011593534,0.9030458726627344
2022-03-31,1.1102439750914639,0.9010945613816878
2022-04-01,1.096454939399665,0.8993082503480753
2022-04-06,1.121047518939614,0.9080313717270109
2022-04-07,1.0964033826641515,0.8874570891555752
2022-04-08,1.0703801661946761,0.881383585946017
2022-04-11,1.055261706791909,0.855654653415696
2022-04-12,1.0690509565312993,0.8702582799156204
2022-04-13,1.0491480267142663,0.8535788143956022
2022-04-14,1.0897748059472614,0.8610689805840912
2022-04-15,1.0603605673937075,0.8464859535203916
2022-04-18,1.0617989487434039,0.8525768866014731
2022-04-19,1.0969939031131088,0.855998857748466
2022-04-20,1.0793656719177624,0.8474109832238904
2022-04-21,1.0441574191434644,0.815924888196607
2022-04-22,1.021386183727459,0.8086131325033286
2022-04-25,0.9730813514676787,0.7481411632480559
2022-04-26,0.9471148007828726,0.7224777820042452
2022-04-27,0.9913843770340152,0.7440277136966241
2022-04-28,0.9620060056007455,0.7316802162991148
2022-04-29,1.0070186742178568,0.7638194732419544
2022-05-05,1.0230780828454855,0.7771300312970303
2022-05-06,1.0166905736064655,0.7692534151441849
2022-05-09,1.0385730851938124,0.7818213107444976
2022-05-10,1.0502262331462424,0.795169218367074
2022-05-11,1.0443260595892863,0.7980672801965935
2022-05-12,1.0732199903981836,0.8043248102815626
2022-05-13,1.080113444584242,0.8095540976171988
2022-05-16,1.0792880752811873,0.8113612114133082
2022-05-17,1.0719246777878693,0.8103400915715672
2022-05-18,1.088452850676863,0.8161939748065018
2022-05-19,1.111202896181186,0.8223052357042883
2022-05-20,1.100598829330412,0.8322267662575696
2022-05-23,1.099203986886779,0.843264045965387
2022-05-24,1.0436689987646237,0.8082725749384447
2022-05-25,1.063197905538351,0.8236803251478049
2022-05-26,1.0757542793531605,0.8271815151044764
2022-05-27,1.0929864422787692,0.8276312789633322
2022-05-30,1.0811286346258797,0.8357571019041328
2022-05-31,1.077031596088175,0.8457131126569908
2022-06-01,1.0961466801943842,0.8516470386384601
2022-06-02,1.0970090985812235,0.860630429371957
2022-06-06,1.113411573738782,0.8750655240697198
2022-06-07,1.111026397569338,0.8705041266590112
2022-06-08,1.1094896672031664,0.8686954241077786
2022-06-09,1.0803533361906053,0.8517348119591854
2022-06-10,1.1019518318619603,0.8661778500982485
2022-06-13,1.1226564440053453,0.8694094998484887
2022-06-14,1.1343348361818462,0.8700284259043243
2022-06-15,1.111229989681604,0.868979243667946
2022-06-16,1.1127172038195716,0.8760547324813921
2022-06-17,1.1198820590790406,0.8804832278431227
2022-06-20,1.128217962166968,0.8905728290255717
2022-06-21,1.1142659976278293,0.8870074892056239
2022-06-22,1.11370192689915,0.8761539578793004
2022-06-23,1.1188822134795462,0.8933447822808124
2022-06-24,1.1110198164516292,0.9030553766683788
2022-06-27,1.121355981782204,0.910705990277362
2022-06-28,1.1328002375932793,0.9237192464027983
2022-06-29,1.102272837474644,0.9042457104703792
2022-06-30,1.1079927852347802,0.9121059786974759
2022-07-01,1.1057150629879433,0.9107586403942555
2022-07-04,1.1041282885702148,0.9167641495547046
2022-07-05,1.0920252717075647,0.9093293945281101
2022-07-06,1.0984350563740461,0.9018977159695083
2022-07-07,1.1157595024881162,0.9080087526734718
2022-07-08,1.12055664766653,0.9098321773765773
2022-07-11,1.1224473458815294,0.9025325240828749
2022-07-12,1.0990257211975123,0.888384326864743
2022-07-13,1.126960083559949,0.8992801259962931
2022-07-14,1.134367967381449,0.9058041877900873
2022-07-15,1.109778861257876,0.890834594835413
2022-07-18,1.1536592210973573,0.9129251044473148
2022-07-19,1.1520660697844576,0.9223277188893597
2022-07-20,1.1553163196434557,0.9311266735004797
2022-07-21,1.1431946909283526,0.9284048799353621
2022-07-22,1.127739344845875,0.9264045390619008
2022-07-25,1.1057619776914935,0.9191885180635297
2022-07-26,1.115059727085466,0.9292667291381853
2022-07-27,1.1168385487884451,0.9377761379588776
2022-07-28,1.114132250127111,0.9456968353772949
2022-07-29,1.1058797853953748,0.9407850680928144
2022-08-01,1.1072036380810524,0.9464466679493879
2022-08-02,1.0898560849661514,0.910211282838202
2022-08-03,1.0724239641207507,0.9065564982586891
2022-08-04,1.0878674088062985,0.9193647460556609
2022-08-05,1.068838952272615,0.9310762359427561
2022-08-08,1.0908396504827116,0.9438986242521915
2022-08-09,1.0890775226353848,0.9475711655078536
2022-08-10,1.1015899741585673,0.9506332478535117
2022-08-11,1.0978032920421048,0.9629614959799194
2022-08-12,1.1049481597940192,0.9585892351869094
2022-08-15,1.1286730264511284,0.9630350169519935
2022-08-16,1.1594643951083996,0.9705230569182484
2022-08-17,1.1913368224082388,0.9732307731727087
2022-08-18,1.2104911484045495,0.9755401294653775
2022-08-19,1.1901280952298057,0.9631036737221178
2022-08-22,1.1769802562792706,0.96953978354475
2022-08-23,1.1893858270805968,0.9734634573614844
2022-08-24,1.1343041672052752,0.9441674646620078
2022-08-25,1.1115682273298992,0.9400938944949476
2022-08-26,1.084846527509617,0.9347302065990077
2022-08-29,1.081954539388262,0.9422277568203592
2022-08-30,1.0770584208190384,0.9392804956050873
2022-08-31,1.0173718125484865,0.9143267294130328
2022-09-01,1.0058033435233757,0.9107484366596734
2022-09-02,1.0404209375040345,0.9231475794103118
2022-09-05,1.0500477433152229,0.9256931147117033
2022-09-06,1.0786923192235258,0.9378977006835568
2022-09-07,1.1080246130876958,0.941579052850199
2022-09-08,1.087380165974789,0.9326768053495921
2022-09-09,1.0754101861641494,0.9322997753754215
2022-09-13,1.093018437156293,0.935171378764178
2022-09-14,1.0860967331842661,0.9282579544590811
2022-09-15,1.046080989581383,0.9063806252385451
2022-09-16,1.0323048884140225,0.8847904799472575
2022-09-19,1.0206391847976939,0.8732234607325952
2022-09-20,1.0392139444377904,0.8860806397241565
2022-09-21,1.0511305984506243,0.888807082209803
2022-09-22,1.0475368253421586,0.8856828866859698
2022-09-23,1.0199184583453014,0.8676325700890366
2022-09-26,1.005244515694455,0.8521341314101655
2022-09-27,1.0137016262792071,0.8726896934914371
2022-09-28,0.9776207830599468,0.8497153666434211
2022-09-29,0.9748489467114512,0.8454012583163641
2022-09-30,0.9730872937093041,0.8348853158637363
2022-10-10,0.9430023935935644,0.8198719358700118
2022-10-11,0.9452896333475843,0.8244314086409394
2022-10-12,0.974989115497106,0.847637495811639
2022-10-13,0.9806744485214116,0.856313422277307
2022-10-14,1.0014004668261964,0.8760575621209151
2022-10-17,1.0151045031381678,0.8903400213728722
2022-10-18,1.0215130401243508,0.8936274824000678
2022-10-19,1.0075973480652705,0.8863728123995309
2022-10-20,1.0058161540039834,0.8840915581139939
2022-10-21,0.9907799136028882,0.8850061826108775
2022-10-24,0.9881348658307715,0.8733726943154191
2022-10-25,0.968525482684259,0.8704449200477377
2022-10-26,1.001049138828599,0.8886573856145727
2022-10-27,0.9995308417801276,0.8861972397840718
2022-10-28,0.9595799399434596,0.8545934865735436
2022-10-31,0.9739537762063856,0.8643983691263827
2022-11-01,0.9955133560507644,0.8862597526322591
2022-11-02,1.0170879316437826,0.8983132257842157
2022-11-03,1.018638835255736,0.902409581021331
2022-11-04,1.0407799032154397,0.9178796465473582
2022-11-07,1.054684659242515,0.924295385061827
2022-11-08,1.0687602341996782,0.9238776791800801
2022-11-09,1.0663421695829074,0.9246016574775824
2022-11-10,1.069425791567997,0.9203657478599382
2022-11-11,1.0542344684523843,0.9243162469358855
2022-11-14,1.075180083329014,0.9234125770265686
2022-11-15,1.1067149121634594,0.9417977396445876
2022-11-16,1.1019097527967563,0.9398737267085427
2022-11-17,1.1175325523172106,0.944555882337458
2022-11-18,1.1127349697466042,0.9378357407325377
2022-11-21,1.132258162823138,0.9409105555224211
2022-11-22,1.1172218853476925,0.9297399106980331
2022-11-23,1.1044253897810699,0.923602077683681
2022-11-24,1.1276591159030462,0.9269786723659547
2022-11-25,1.126766042250433,0.9191437665049437
2022-11-28,1.1438722383969966,0.915269347649584
2022-11-29,1.169297744482359,0.9323719706291161
2022-11-30,1.1692307375908146,0.9316224936651719
2022-12-01,1.1732795550321833,0.9396795767955121
2022-12-02,1.1934296578950967,0.9459279825110685
2022-12-05,1.2032622271379065,0.9533440409594905
2022-12-06,1.1858885213034762,0.9495005808820647
2022-12-07,1.2011490710444328,0.950386180293736
2022-12-08,1.1931466828251382,0.9471488076786166
2022-12-09,1.187852352081382,0.9457719937676672
2022-12-12,1.2007565845586803,0.9436719214131909
2022-12-13,1.1987237881384112,0.9402608167209145
2022-12-14,1.195416041378904,0.9376239736972466
2022-12-15,1.222544649716712,0.9410468452990058
2022-12-16,1.2052561391449603,0.9304182402357312
2022-12-19,1.215815571213635,0.9094743783187557
2022-12-20,1.1898257194505646,0.9056451416409083
2022-12-21,1.1981292412262416,0.8987415536287106
2022-12-22,1.1958794588354116,0.8857380142101615
2022-12-23,1.1937341655581901,0.8832387537436279
2022-12-26,1.2280848167903193,0.8979686008888437
2022-12-27,1.2122904356225517,0.9027214145308871
2022-12-28,1.208147220828736,0.8924732221081652
2022-12-29,1.2047836001389272,0.8891832854675423
2022-12-30,1.206692671380897,0.8949789648522329
2023-01-03,1.2402264540640495,0.9158204008326954
2023-01-04,1.2557303465721812,0.9197827813836487
2023-01-05,1.2504689126271686,0.9254866744918271
2023-01-06,1.2334570292473503,0.9237670810080258
2023-01-09,1.2360701338711426,0.9293008262091492
2023-01-10,1.2230408672535937,0.9282245199436154
2023-01-11,1.195994823660763,0.9201038966056172
2023-01-12,1.1802756231017497,0.9204160081050594
2023-01-13,1.1661519710827515,0.9241915186004088
2023-01-16,1.162683765135969,0.9346660587621174
2023-01-17,1.145648300398491,0.933701288208107
2023-01-18,1.1306888966471305,0.9377850054887185
2023-01-19,1.1179060049473266,0.9439016248926577
2023-01-20,1.1302274311701916,0.9514650719632722
2023-01-30,1.1508728005660365,0.9642114939406794
2023-01-31,1.1590591424207344,0.9670764723089235
2023-02-01,1.1880806254912872,0.9834553304275215
2023-02-02,1.200624260025933,0.9865375008683414
2023-02-03,1.196897502502759,0.9866056360350075
2023-02-06,1.1959290874758295,0.984804870130179
2023-02-07,1.1850338135683485,0.9917335920878354
2023-02-08,1.1883082122150341,0.9870447355287331
2023-02-09,1.1991424592684023,1.0005019659376786
2023-02-10,1.1890724149265364,0.9993452230870031
2023-02-13,1.205361037657032,1.009608241976791
2023-02-14,1.2016219771266272,1.0104973917167726
2023-02-15,1.1939041416759502,1.012919969980948
2023-02-16,1.1665557393731063,0.9900626010102079
2023-02-17,1.1590664680153617,0.984915771914489
2023-02-20,1.1875593113913865,0.997175097652904
2023-02-21,1.1889064159837013,1.0011144462379684
2023-02-22,1.2078007593194262,1.0029456166973405
2023-02-23,1.1925262167118962,1.0009856701651767
2023-02-24,1.1866875232490055,0.9985121496888004
2023-02-27,1.1756696599020586,0.9898623061621296
2023-02-28,1.1828730595444734,0.9991802348530339
2023-03-01,1.2158105786223952,1.0081109470287284
2023-03-02,1.215656952171402,1.0042853062278607
2023-03-03,1.217486137995462,1.0042971106854843
2023-03-06,1.2254402358167182,1.0059349234937789
2023-03-07,1.2017287038534579,0.98574205859795
2023-03-08,1.2072175945066936,0.9946910055645541
2023-03-09,1.1925158045590512,0.9970834423514683
2023-03-10,1.1700464610462162,0.9841117146064791
2023-03-13,1.174546136474324,0.9863723076822051
2023-03-14,1.155576185146837,0.9749703781770208
2023-03-15,1.1709759800245492,0.983131109228819
2023-03-16,1.163818156692337,0.9678869775975317
2023-03-17,1.16825031545762,0.9750586427110708
2023-03-20,1.1536675798836515,0.9716149627898092
2023-03-21,1.1744185601507486,0.9863964961857443
2023-03-22,1.1729966237385783,0.9922095026055929
2023-03-23,1.1895801750693171,0.9929565134824544
2023-03-24,1.1833643649802827,0.9937379907905002
2023-03-27,1.1820584593121226,0.9936229248022471
2023-03-28,1.2025193305831843,0.9853958987909932
2023-03-29,1.1881636792568793,0.9813847285733966
2023-03-30,1.1742659023813218,0.9780634598951047
2023-03-31,1.1947593654338553,0.9871368134631605
2023-04-03,1.2190503228482348,0.9971219812320934
2023-04-04,1.205369343586944,0.9887039331982922
2023-04-06,1.2062783305749283,0.9883805205551622
2023-04-07,1.238488535177683,0.9983131733088262
2023-04-10,1.1864247034217756,0.9866385608396988
2023-04-11,1.2018283017324596,0.9879765623183585
2023-04-12,1.2318043923058986,0.9963393158012345
2023-04-13,1.2460307174081118,0.9918071328648069
2023-04-14,1.2206326567224421,0.9961323507003802
2023-04-17,1.2129316032908295,0.9965518871792636
2023-04-18,1.2008055215095292,0.9910164279493187
2023-04-19,1.221467360564414,0.9871732978662258
2023-04-20,1.2402262157827286,0.982392738843624
2023-04-21,1.1905400710874143,0.9558335728845981
2023-04-24,1.1920417613321264,0.9509580855126267
2023-04-25,1.1587686359618097,0.9306050062825119
2023-04-26,1.1582023670806891,0.9386819114905088
2023-04-27,1.1533703971298437,0.9392294023938856
2023-04-28,1.1731406556778199,0.9570024664065637
2023-05-04,1.1811646111904013,0.9617176812197432
2023-05-05,1.1624765621847077,0.9536244059241722
2023-05-08,1.1610301212896108,0.9584570450122559
2023-05-09,1.137100102272373,0.9437554784269172
2023-05-10,1.1336399496643912,0.9479437063987194
2023-05-11,1.136990368970706,0.9532024898819688
2023-05-12,1.1192705255660844,0.9441069302326471
2023-05-15,1.1161427869892675,0.952215389420279
2023-05-16,1.082846340160996,0.9456082778992573
2023-05-17,1.0901743582544903,0.9549006066084769
2023-05-18,1.1088897659686816,0.9594626028177343
2023-05-19,1.0874252673167237,0.9608392096086892
2023-05-22,1.0688033378072817,0.965004344592549
2023-05-23,1.0425159816230378,0.9568329363344273
2023-05-24,1.0454567130351002,0.9562875726536054
2023-05-25,1.0215655427758412,0.9559700289703291
2023-05-26,1.0527206379683285,0.9601224538870997
2023-05-29,1.0581416161409862,0.9561790565644128
2023-05-30,1.0805773255899167,0.9601330402185213
2023-05-31,1.0893793458719903,0.9582736318327587
2023-06-01,1.1312194017631774,0.9611666837321282
2023-06-02,1.1393284723365389,0.9689615790063166
2023-06-05,1.1677723461883915,0.9726818838288714
2023-06-06,1.1530558287102222,0.9536313669549347
2023-06-07,1.157379244364639,0.9581475267913574
2023-06-08,1.1624246793293076,0.9531506852637872
2023-06-09,1.1821088164424212,0.958365107934257
2023-06-12,1.1882599390294808,0.9648994418424184
2023-06-13,1.2232421266541782,0.9689105046606544
2023-06-14,1.2306954655310478,0.9698453732207525
2023-06-15,1.2271316044253548,0.9734568466530037
2023-06-16,1.2411286956638847,0.9803642094332695
2023-06-19,1.2299508367562015,0.980501471049548
2023-06-20,1.2238961328270295,0.97625002342094
2023-06-21,1.1554783493876903,0.9615088461918726
2023-06-26,1.0935903561610245,0.9449723647413926
2023-06-27,1.1208082725683135,0.9625881916563045
2023-06-28,1.1070463519756486,0.9599943415641944
2023-06-29,1.1195670851581245,0.9689423558255125
2023-06-30,1.130048456336717,0.980471645265686
2023-07-03,1.1073308001512163,0.9846651338916304
2023-07-04,1.112161364829025,0.9911110145812924
2023-07-05,1.0967108327486779,0.9850562068610911
2023-07-06,1.1041895162690156,0.9843163614773118
2023-07-07,1.0877212575953115,0.9792392847969111
2023-07-10,1.0862962190367431,0.9802244054577693
2023-07-11,1.086464892633161,0.9884505941612114
2023-07-12,1.0619620344539256,0.9770980287305402
2023-07-13,1.066119346499895,0.9868550316603584
2023-07-14,1.0724251287091724,0.9869988744644892
2023-07-17,1.0718256078335597,0.9845471157605132
2023-07-18,1.0598613868167635,0.9846272073122188
2023-07-19,1.0456662668889527,0.9833587753573626
2023-07-20,1.026353391467172,0.9726894905232368
2023-07-21,1.0141174719796322,0.9694420936277512
2023-07-24,1.0163864585680435,0.9691649810179003
2023-07-25,1.0311276963536775,0.985089939166151
2023-07-26,1.016336061919071,0.9811987631946705
2023-07-27,1.0075524920307708,0.9747110889696153
2023-07-28,0.9894538288764134,0.981910880067067
2023-07-31,1.0022190099308534,0.9900241373905125
2023-08-01,0.9819417246237239,0.9873749674946594
2023-08-02,1.0051052924420514,0.9861506811180861
2023-08-03,0.9983026363773368,0.985391478934565
2023-08-04,1.0204146161473022,0.9862906197520995
2023-08-07,1.0161963967681613,0.9806205923049118
2023-08-08,1.0204881060071207,0.9790789470603285
2023-08-09,1.00932605950447,0.9730596543556704
2023-08-10,1.0192739219105915,0.9763416974995458
2023-08-11,1.0136014047969446,0.9607709137292589
2023-08-14,1.0171657038795636,0.9644832562011134
2023-08-15,1.0029764170194488,0.9585184959779105
2023-08-16,1.0387953757705748,0.949474767377116
2023-08-17,1.0472337513828882,0.9617722987282261
2023-08-18,1.0228671104738323,0.9495692805463669
2023-08-21,1.018448612776878,0.9433236597530456
2023-08-22,1.0329039744305015,0.9451371737168792
2023-08-23,1.0181507509903118,0.9288744043797332
2023-08-24,0.9987057064066548,0.9280940650250529
2023-08-25,0.9745521424681799,0.9104077770197605
2023-08-28,0.9515421720025865,0.9185617135445493
2023-08-29,0.998595432940334,0.9516168373514278
2023-08-30,1.0167173941702312,0.9588123438782795
2023-08-31,1.026906127337648,0.9541808251571239
2023-09-01,1.0046798960859913,0.9548285946523509
2023-09-04,1.0056174276441987,0.9675797886050098
2023-09-05,0.984282095183586,0.9630176777270171
2023-09-06,0.9824643388009604,0.9679436423657618
2023-09-07,0.9677375657763724,0.951599262506085
2023-09-08,0.9638912929944659,0.9541846535465835
2023-09-11,0.9616540203599211,0.9626447938195138
2023-09-12,0.9534584014760211,0.9617693015664309
2023-09-13,0.9565276949643321,0.9513741334925886
2023-09-14,0.9437736483387503,0.9437884537162234
2023-09-15,0.9414099675517454,0.9453803105787422
2023-09-18,0.9475059556963362,0.9519017584409222
2023-09-19,0.9366063894893673,0.942523167100854
2023-09-20,0.9442145251153133,0.9358738367937596
2023-09-21,0.946465214957603,0.9293534810011755
2023-09-22,0.9674365237842836,0.9467225791682752
2023-09-25,0.9715266372055609,0.9426130384767157
2023-09-26,0.9569387067361487,0.9388066630161674
2023-09-27,0.9559075607390478,0.9427860993334062
2023-09-28,0.962539102069235,0.9519487878278302
2023-10-09,0.9504430960374087,0.9474434845323497
2023-10-10,0.9588457801373996,0.9449903926012971
2023-10-11,0.960345605768271,0.9474190204823465
2023-10-12,0.9681569408094747,0.9525374321418054
2023-10-13,0.9688628030258368,0.9463279156059974
2023-10-16,0.9573963965233641,0.9406453200872584
2023-10-17,0.9557034911561098,0.9392137862042431
2023-10-18,0.9453716337574297,0.9223153057650622
2023-10-19,0.9370313887125638,0.9141387592018867
2023-10-20,0.9272291086742517,0.90580919604174
2023-10-23,0.9154555046498364,0.8840307746037149
2023-10-24,0.9460696358775323,0.9055354045606488
2023-10-25,0.9634069004126329,0.9181980977468255
2023-10-26,0.9890473216704171,0.9211876658379932
2023-10-27,1.00671157456806,0.9349208170885044
2023-10-30,1.0351443779705127,0.9467762376716254
2023-10-31,1.0147856029549447,0.943240027241983
2023-11-01,1.0387222356567238,0.9450836928359733
2023-11-02,1.0173853871084961,0.9356091783716567
2023-11-03,1.0231013264727202,0.9474008207328782
2023-11-06,1.0468398802196435,0.9664797793797315
2023-11-07,1.055753309950032,0.9715940516149741
2023-11-08,1.0604201151524792,0.9736937239101661
2023-11-09,1.0465403851561572,0.9676814833514065
2023-11-10,1.0479640835017923,0.9662392793649547
2023-11-13,1.0588355874525455,0.9760803571087138
2023-11-14,1.0656761027516082,0.9813695568043315
2023-11-15,1.0890929390860178,0.9874743109365322
2023-11-16,1.0940849939464279,0.9801983070699176
2023-11-17,1.1054174493682876,0.9877052434572637
2023-11-20,1.128716962120647,0.9973787585227211
2023-11-21,1.1315551153367058,0.9922330780438767
2023-11-22,1.1364917222349336,0.9826715890936718
2023-11-23,1.1546256585680674,0.9919266094001048
2023-11-24,1.154431682786864,0.9800583947854288
2023-11-27,1.1464447837921279,0.9800341300377652
2023-11-28,1.1497652793691004,0.9878247028348307
2023-11-29,1.13752338018414,0.9821563462641234
2023-11-30,1.152320711061011,0.9769221850319906
2023-12-01,1.1852334124638264,0.9826988284531037
2023-12-04,1.1852304496029933,0.9828045712057344
2023-12-05,1.1502952635309431,0.9652547816756816
2023-12-06,1.1460331236424515,0.9699571538854537
2023-12-07,1.123712117493419,0.9670093277890077
2023-12-08,1.1166699803406914,0.9582899346187986
2023-12-11,1.131468863653063,0.968504652904762
2023-12-12,1.1426161013287015,0.9727310034528527
2023-12-13,1.1190805398410493,0.9668006284994832
2023-12-14,1.1072911375946097,0.964343797284501
2023-12-15,1.1142573106899936,0.9602920968716303
2023-12-18,1.099977143583797,0.9471672039133907
2023-12-19,1.0961972065754957,0.9489725134307598
2023-12-20,1.0801876033847895,0.9394617850574075
2023-12-21,1.0859367898544214,0.9459259823625723
2023-12-22,1.0412100003369045,0.9331796915052488
2023-12-25,1.034257318299027,0.9300242107826718
2023-12-26,1.0211655284533725,0.9177715011365875
2023-12-27,1.0365462031529025,0.9247425924245833
2023-12-28,1.0652303169478028,0.9425140649760111
2023-12-29,1.0925759323200253,0.9566542517674818
